Crime ID,Offense Datetime,Reported Datetime,UCR Incident Code,Block,Street Name,Street_Address,City,State,ZIP Code,Full_Address,Latitude,Longitude,UCR Category,UCR Description,NIBRS Group,NIBRS Offense Group,Ward,Precinct,ObjectId,x,y
2604026632ME,4/19/2026 10:50:00 PM,4/20/2026 3:01:00 AM,13C,2100,SHELBY DR,2100 SHELBY DR,MEMPHIS,TN,38116,2100 SHELBY DR MEMPHIS TN 38116,35.022,-89.991,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,226,RAINES,720362,-10017752.2959775,4166871.2582405
2604026601ME,4/20/2026 12:33:00 AM,4/20/2026 12:51:00 AM,23F,0,MADISON AVE,0 MADISON AVE,MEMPHIS,TN,38103,0 MADISON AVE MEMPHIS TN 38103,35.146,-90.054,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,622,NORTH MAIN,720363,-10024765.4238975,4183739.70402565
2604026639ME,4/20/2026 3:00:00 AM,4/20/2026 3:50:00 AM,13B,3800,WALSINGHAM DR,3800 WALSINGHAM DR,MEMPHIS,TN,38128,3800 WALSINGHAM DR MEMPHIS TN 38128,35.247,-89.933,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,125,AUSTIN PEAY,720367,-10011295.7655115,4197498.32510521
2604026645ME,4/20/2026 3:50:00 AM,4/20/2026 4:34:00 AM,290,3400,MEIER DR,3400 MEIER DR,MEMPHIS,TN,38118,3400 MEIER DR MEMPHIS TN 38118,35.02,-89.948,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,921,RIDGEWAY,720370,-10012965.5578734,4166599.39644056
2604026540ME,4/19/2026 7:21:00 PM,4/19/2026 9:37:00 PM,120,1600,E HOLMES RD,1600 E HOLMES RD,MEMPHIS,TN,38116,1600 E HOLMES RD MEMPHIS TN 38116,35.007,-90.008,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,225,RAINES,720371,-10019644.727321,4164832.45679713
2604026559ME,4/19/2026 10:15:00 PM,4/19/2026 10:38:00 PM,13B,2500,TUTWILER AVE,2500 TUTWILER AVE,MEMPHIS,TN,38112,2500 TUTWILER AVE MEMPHIS TN 38112,35.152,-89.974,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,524,TILLMAN,720373,-10015859.864634,4184556.57026698
2604026552ME,4/19/2026 9:50:00 PM,4/19/2026 10:21:00 PM,13B,2600,GETWELL RD,2600 GETWELL RD,MEMPHIS,TN,38118,2600 GETWELL RD MEMPHIS TN 38118,35.076,-89.931,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,321,MT MORIAH,720375,-10011073.1265299,4174214.04281223
2604026513ME,4/19/2026 7:30:00 PM,4/19/2026 8:31:00 PM,290,400,E H CRUMP BLVD,400 E H CRUMP BLVD,MEMPHIS,TN,38106,400 E H CRUMP BLVD MEMPHIS TN 38106,35.124,-90.047,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,421,CRUMP,720378,-10023986.1874619,4180745.0428907
2604026629ME,4/20/2026 1:30:00 AM,4/20/2026 2:57:00 AM,13C,1300,MADISON AVE,1300 MADISON AVE,MEMPHIS,TN,38104,1300 MADISON AVE MEMPHIS TN 38104,35.139,-90.016,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,423,CRUMP,720379,-10020535.2832473,4182786.76952139
2604026625ME,4/20/2026 1:30:00 AM,4/20/2026 2:45:00 AM,13B,1100,WILSON ST,1100 WILSON ST,MEMPHIS,TN,38114,1100 WILSON ST MEMPHIS TN 38114,35.115,-90.018,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,422,CRUMP,720380,-10020757.9222289,4179520.18739516
2604026498ME,4/19/2026 6:51:00 PM,4/19/2026 7:34:00 PM,520,3300,POWELL AVE,3300 POWELL AVE,MEMPHIS,TN,38122,3300 POWELL AVE MEMPHIS TN 38122,35.154,-89.949,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,524,TILLMAN,720381,-10013076.8773642,4184828.87239948
2604026623ME,4/20/2026 2:00:00 AM,4/20/2026 2:42:00 AM,520,800,THIRD ST,800 THIRD ST,MEMPHIS,TN,38107,800 THIRD ST MEMPHIS TN 38107,35.166,-90.042,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,625,NORTH MAIN,720385,-10023429.5900079,4186462.82578735
2604026517ME,4/19/2026 7:33:00 PM,4/19/2026 8:45:00 PM,520,0,N//HORN LAKE RD,0 N//HORN LAKE RD,MEMPHIS,TN,38109,0 N//HORN LAKE RD MEMPHIS TN 38109,0,0,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,222,RAINES,720387,0,0
2604026633ME,4/19/2026 7:03:00 PM,4/20/2026 3:06:00 AM,220,0,PAXTON LN,0 PAXTON LN,MEMPHIS,TN,38109,0 PAXTON LN MEMPHIS TN 38109,35.016,-90.067,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,221,RAINES,720388,-10026212.5772778,4166055.692789
2604026555ME,4/19/2026 10:00:00 PM,4/19/2026 10:27:00 PM,120,1400,UNION AVE,1400 UNION AVE,MEMPHIS,TN,38104,1400 UNION AVE MEMPHIS TN 38104,35.136,-90.014,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,423,CRUMP,720390,-10020312.6442657,4182378.39410438
2604026650ME,4/20/2026 3:40:00 AM,4/20/2026 5:02:00 AM,200,1100,KNOX AVE,1100 KNOX AVE,MEMPHIS,TN,38127,1100 KNOX AVE MEMPHIS TN 38127,35.22,-90.026,ARSON,ARSON,A,CRIMES AGAINST PROPERTY,121,AUSTIN PEAY,720393,-10021648.4781552,4193818.6019501
2604026682ME,4/20/2026 7:20:00 AM,4/20/2026 7:42:00 AM,290,3400,METROPOLITAN CIR,3400 METROPOLITAN CIR,MEMPHIS,TN,38118,3400 METROPOLITAN CIR MEMPHIS TN 38118,35.054,-89.941,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,321,MT MORIAH,720394,-10012186.3214378,4171221.95192971
2604026564ME,4/19/2026 10:47:00 PM,4/19/2026 10:59:00 PM,120,5100,PARK AVE,5100 PARK AVE,MEMPHIS,TN,38111,5100 PARK AVE MEMPHIS TN 38111,35.108,-89.892,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,522,TILLMAN,720396,-10006731.6663889,4178567.61554573
2604026640ME,4/20/2026 3:00:00 AM,4/20/2026 3:57:00 AM,13B,4200,KENOSHA RD,4200 KENOSHA RD,MEMPHIS,TN,38118,4200 KENOSHA RD MEMPHIS TN 38118,35.069,-89.922,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,321,MT MORIAH,720398,-10010071.2511127,4173261.92641838
2604026565ME,4/19/2026 10:53:00 PM,4/19/2026 11:03:00 PM,35A,0,SAINT ELMO//BELLEAU DR, SAINT ELMO//BELLEAU DR,MEMPHIS,TN,38127, SAINT ELMO//BELLEAU DR MEMPHIS TN 38127,35.231,-89.999,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,122,AUSTIN PEAY,720400,-10018642.8519038,4195317.60058416
2604026571ME,4/19/2026 11:03:00 PM,4/19/2026 11:15:00 PM,23D,7400,WINCHESTER RD,7400 WINCHESTER RD,MEMPHIS,TN,38125,7400 WINCHESTER RD MEMPHIS TN 38125,35.051,-89.814,LARCENY/THEFT,THEFT FROM A BUILDING,A,CRIMES AGAINST PROPERTY,925,RIDGEWAY,720404,-9998048.74610707,4170814.00200148
2604026504ME,4/19/2026 6:50:00 PM,4/19/2026 7:47:00 PM,13D,3400,AUSTIN PEAY HWY,3400 AUSTIN PEAY HWY,MEMPHIS,TN,38128,3400 AUSTIN PEAY HWY MEMPHIS TN 38128,35.217,-89.91,ASSAULT,STALKING,A,CRIMES AGAINST PERSONS,126,AUSTIN PEAY,720405,-10008735.4172232,4193409.81940257
2604026465ME,4/19/2026 5:00:00 PM,4/19/2026 5:20:00 PM,13B,2800,FILMORE AVE,2800 FILMORE AVE,MEMPHIS,TN,38114,2800 FILMORE AVE MEMPHIS TN 38114,35.092,-89.967,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,725,AIRWAYS,720407,-10015080.6281984,4176390.61563207
2604026586ME,4/20/2026 12:00:00 AM,4/20/2026 12:13:00 AM,13C,4100,MINK CIR,4100 MINK CIR,MEMPHIS,TN,38118,4100 MINK CIR MEMPHIS TN 38118,35.088,-89.924,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,322,MT MORIAH,720408,-10010293.8900943,4175846.43240024
2604026479ME,4/19/2026 5:32:00 PM,4/19/2026 6:11:00 PM,23C,1300,UNION AVE,1300 UNION AVE,MEMPHIS,TN,38104,1300 UNION AVE MEMPHIS TN 38104,35.136,-90.016,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,423,CRUMP,720412,-10020535.2832473,4182378.39410438
2604027310ME,4/21/2026 10:45:00 PM,4/21/2026 11:00:00 PM,13A,5000,CHESTON AVE,5000 CHESTON AVE,MEMPHIS,TN,38118,5000 CHESTON AVE MEMPHIS TN 38118,35.063,-89.895,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,324,MT MORIAH,720418,-10007065.6248613,4172445.89164452
2604026674ME,4/20/2026 6:00:00 AM,4/20/2026 7:15:00 AM,13B,4600,MILL STREAM DR,4600 MILL STREAM DR,MEMPHIS,TN,38116,4600 MILL STREAM DR MEMPHIS TN 38116,35.023,-90.009,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,225,RAINES,720419,-10019756.0468118,4167007.1916343
2604026462ME,4/19/2026 5:00:00 PM,4/19/2026 5:08:00 PM,520,3900,ELVIS PRESLEY BLVD,3900 ELVIS PRESLEY BLVD,MEMPHIS,TN,38116,3900 ELVIS PRESLEY BLVD MEMPHIS TN 38116,35.04,-90.025,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,225,RAINES,720420,-10021537.1586645,4169318.31378317
2604027249ME,4/21/2026 5:00:00 PM,4/21/2026 9:08:00 PM,13B,3900,NEW COVINGTON PIKE,3900 NEW COVINGTON PIKE,MEMPHIS,TN,38128,3900 NEW COVINGTON PIKE MEMPHIS TN 38128,35.234,-89.893,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,126,AUSTIN PEAY,720421,-10006842.9858797,4195726.45366508
2604026943ME,4/20/2026 8:00:00 PM,4/20/2026 11:18:00 PM,26A,4600,KNIGHT ARNOLD RD,4600 KNIGHT ARNOLD RD,MEMPHIS,TN,38118,4600 KNIGHT ARNOLD RD MEMPHIS TN 38118,35.063,-89.908,FRAUD,FALSE PRETENSES/SWIN/CONF,A,CRIMES AGAINST PROPERTY,324,MT MORIAH,720422,-10008512.7782416,4172445.89164452
2604027198ME,4/20/2026 8:45:00 PM,4/21/2026 6:46:00 PM,13A,3400,CLUB BRIDGE DR,3400 CLUB BRIDGE DR,MEMPHIS,TN,38118,3400 CLUB BRIDGE DR MEMPHIS TN 38118,35.045,-89.949,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,921,RIDGEWAY,720423,-10013076.8773642,4169998.14709678
2604027085ME,4/21/2026 12:00:00 AM,4/21/2026 12:08:00 PM,290,1500,NETHERWOOD AVE,1500 NETHERWOOD AVE,MEMPHIS,TN,38106,1500 NETHERWOOD AVE MEMPHIS TN 38106,35.114,-90.01,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,422,CRUMP,720424,-10019867.3663026,4179384.10069235
2604027233ME,4/19/2026 7:15:00 PM,4/21/2026 8:13:00 PM,220,2200,LAMAR AVE,2200 LAMAR AVE,MEMPHIS,TN,38114,2200 LAMAR AVE MEMPHIS TN 38114,35.108,-89.989,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,723,AIRWAYS,720425,-10017529.6569959,4178567.61554573
2604026786ME,4/20/2026 4:23:00 PM,4/20/2026 4:43:00 PM,23C,600,HIGHLAND ST,600 HIGHLAND ST,MEMPHIS,TN,38111,600 HIGHLAND ST MEMPHIS TN 38111,35.114,-89.945,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,521,TILLMAN,720426,-10012631.599401,4179384.10069235
2604027262ME,4/21/2026 6:30:00 PM,4/21/2026 9:20:00 PM,23D,900,WOODLAWN ST,900 WOODLAWN ST,MEMPHIS,TN,38105,900 WOODLAWN ST MEMPHIS TN 38105,35.167,-90.033,LARCENY/THEFT,THEFT FROM A BUILDING,A,CRIMES AGAINST PROPERTY,625,NORTH MAIN,720427,-10022427.7145908,4186598.99945157
2604027104ME,4/20/2026 8:30:00 PM,4/21/2026 2:08:00 PM,23F,1000,TUPELO ST,1000 TUPELO ST,MEMPHIS,TN,38108,1000 TUPELO ST MEMPHIS TN 38108,35.165,-89.971,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,426,CRUMP,720429,-10015525.9061616,4186326.65379757
2604027034ME,4/21/2026 4:55:00 AM,4/21/2026 5:08:00 AM,220,2500,KIRBY WHITTEN RD,2500 KIRBY WHITTEN RD,MEMPHIS,TN,38133,2500 KIRBY WHITTEN RD MEMPHIS TN 38133,35.196,-89.836,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,822,APPLING FARMS,720430,-10000497.7749045,4190548.76446739
2604027205ME,4/21/2026 12:00:00 PM,4/21/2026 7:01:00 PM,220,2200,DEADRICK AVE,2200 DEADRICK AVE,MEMPHIS,TN,38114,2200 DEADRICK AVE MEMPHIS TN 38114,35.105,-89.986,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,723,AIRWAYS,720432,-10017195.6985235,4178159.39551385
2604026876ME,4/20/2026 9:00:00 PM,4/20/2026 9:11:00 PM,520,0,PARK AVE//GOODWYN RD, PARK AVE//GOODWYN RD,MEMPHIS,TN,38114, PARK AVE//GOODWYN RD MEMPHIS TN 38114,35.108,-89.964,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,726,AIRWAYS,720433,-10014746.6697261,4178567.61554573
2604027151ME,4/20/2026 12:00:00 AM,4/21/2026 4:48:00 PM,23F,2000,WORTHINGTON CIR,2000 WORTHINGTON CIR,MEMPHIS,TN,38114,2000 WORTHINGTON CIR MEMPHIS TN 38114,35.107,-89.995,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,723,AIRWAYS,720435,-10018197.5739407,4178431.54053223
2604026686ME,4/20/2026 7:45:00 AM,4/20/2026 7:49:00 AM,35B,800,GERMANTOWN PKWY,800 GERMANTOWN PKWY,MEMPHIS,TN,38016,800 GERMANTOWN PKWY MEMPHIS TN 38016,35.148,-89.795,DRUG/NARCOTIC,DRUG/NARCOTIC EQUIQ VIOL,A,CRIMES AGAINST SOCIETY,824,APPLING FARMS,720437,-9995933.675782,4184011.98608072
2604026641ME,4/20/2026 12:10:00 AM,4/20/2026 4:00:00 AM,13B,400,CLOWER AVE,400 CLOWER AVE,MEMPHIS,TN,38109,400 CLOWER AVE MEMPHIS TN 38109,35.034,-90.048,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,223,RAINES,720439,-10024097.5069527,4168502.56871985
2604027298ME,4/21/2026 10:33:00 PM,4/21/2026 10:40:00 PM,35A,0,CYPRESS DR//N TREZEVANT ST, CYPRESS DR//N TREZEVANT ST,MEMPHIS,TN,38108, CYPRESS DR//N TREZEVANT ST MEMPHIS TN 38108,35.154,-89.981,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,426,CRUMP,720442,-10016639.1010695,4184828.87239948
2604027147ME,4/21/2026 3:54:00 PM,4/21/2026 4:32:00 PM,13C,2600,PERSHING AVE,2600 PERSHING AVE,MEMPHIS,TN,38122,2600 PERSHING AVE MEMPHIS TN 38122,35.154,-89.971,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,524,TILLMAN,720443,-10015525.9061616,4184828.87239948
2604026712ME,4/20/2026 12:03:00 PM,4/20/2026 12:53:00 PM,290,1000,WATKINS ST,1000 WATKINS ST,MEMPHIS,TN,38108,1000 WATKINS ST MEMPHIS TN 38108,35.166,-90.01,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,425,CRUMP,720444,-10019867.3663026,4186462.82578735
2604027056ME,4/21/2026 6:30:00 AM,4/21/2026 7:04:00 AM,13B,500,LEAVERT AVE,500 LEAVERT AVE,MEMPHIS,TN,38127,500 LEAVERT AVE MEMPHIS TN 38127,35.217,-90.045,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,121,AUSTIN PEAY,720445,-10023763.5484803,4193409.81940257
2604027212ME,4/20/2026 6:00:00 PM,4/21/2026 7:11:00 PM,240,2300,FOREST AVE,2300 FOREST AVE,MEMPHIS,TN,38112,2300 FOREST AVE MEMPHIS TN 38112,35.15,-89.98,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,A,CRIMES AGAINST PROPERTY,523,TILLMAN,720446,-10016527.7815788,4184284.27482761
2604026775ME,4/20/2026 4:00:00 AM,4/20/2026 4:15:00 PM,23G,6200,LAKE ARBOR PL,6200 LAKE ARBOR PL,MEMPHIS,TN,38115,6200 LAKE ARBOR PL MEMPHIS TN 38115,35.065,-89.855,LARCENY/THEFT,THEFT OF MV PARTS/ACCS,A,CRIMES AGAINST PROPERTY,925,RIDGEWAY,720448,-10002612.8452296,4172717.89657114
2604026924ME,4/20/2026 10:00:00 PM,4/20/2026 10:42:00 PM,13B,3800,GIVEN AVE,3800 GIVEN AVE,MEMPHIS,TN,38122,3800 GIVEN AVE MEMPHIS TN 38122,35.155,-89.934,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,524,TILLMAN,720449,-10011407.0850023,4184965.02597586
2604027263ME,4/21/2026 12:00:00 AM,4/21/2026 9:18:00 PM,120,300,TILLMAN ST,300 TILLMAN ST,MEMPHIS,TN,38112,300 TILLMAN ST MEMPHIS TN 38112,35.141,-89.962,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,523,TILLMAN,720451,-10014524.0307445,4183059.02816032
2604027199ME,4/20/2026 5:30:00 PM,4/21/2026 6:47:00 PM,220,2600,UNION EXT,2600 UNION EXT,MEMPHIS,TN,38112,2600 UNION EXT MEMPHIS TN 38112,35.136,-89.973,BURG/BREAK & ENTER,BURG/BREAK & ENTER,A,CRIMES AGAINST PROPERTY,523,TILLMAN,720452,-10015748.5451432,4182378.39410438
2604026911ME,4/20/2026 9:40:00 PM,4/20/2026 10:15:00 PM,120,1600,SILVER ST,1600 SILVER ST,MEMPHIS,TN,38106,1600 SILVER ST MEMPHIS TN 38106,35.103,-90.012,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,723,AIRWAYS,720453,-10020090.0052841,4177887.25717311
2604027219ME,4/21/2026 4:30:00 PM,4/21/2026 7:28:00 PM,13B,4100,JACKSON AVE,4100 JACKSON AVE,MEMPHIS,TN,38122,4100 JACKSON AVE MEMPHIS TN 38122,35.189,-89.928,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,526,TILLMAN,720454,-10010739.1680575,4189595.24386528
2604027141ME,4/21/2026 3:50:00 PM,4/21/2026 4:07:00 PM,23C,2300,SUMMER AVE,2300 SUMMER AVE,MEMPHIS,TN,38112,2300 SUMMER AVE MEMPHIS TN 38112,35.151,-89.979,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,524,TILLMAN,720455,-10016416.462088,4184420.42171069
2604027193ME,4/21/2026 6:30:00 PM,4/21/2026 6:36:00 PM,13C,1500,MCMILLAN ST,1500 MCMILLAN ST,MEMPHIS,TN,38114,1500 MCMILLAN ST MEMPHIS TN 38114,35.104,-90.043,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,722,AIRWAYS,720456,-10023540.9094987,4178023.32550882
2604027434ME,4/22/2026 5:50:00 AM,4/22/2026 9:36:00 AM,240,4000,CAMELOT LN,4000 CAMELOT LN,MEMPHIS,TN,38118,4000 CAMELOT LN MEMPHIS TN 38118,35.063,-89.93,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,A,CRIMES AGAINST PROPERTY,321,MT MORIAH,720457,-10010961.8070391,4172445.89164452
2604026846ME,4/20/2026 8:06:00 PM,4/20/2026 8:23:00 PM,23C,5900,POPLAR AVE,5900 POPLAR AVE,MEMPHIS,TN,38118,5900 POPLAR AVE MEMPHIS TN 38118,35.101,-89.864,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,326,MT MORIAH,720461,-10003614.7206467,4177615.12550932
2604026892ME,4/20/2026 9:00:00 PM,4/20/2026 9:47:00 PM,13A,0,WATKINS//BURNHAM ST, WATKINS//BURNHAM ST,MEMPHIS,TN,38127, WATKINS//BURNHAM ST MEMPHIS TN 38127,35.226,-90.003,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,123,AUSTIN PEAY,720464,-10019088.129867,4194636.21237797
2604026929ME,4/20/2026 8:00:00 PM,4/20/2026 10:48:00 PM,23D,4000,FRAYSER RALEIGH RD,4000 FRAYSER RALEIGH RD,MEMPHIS,TN,38128,4000 FRAYSER RALEIGH RD MEMPHIS TN 38128,35.222,-89.929,LARCENY/THEFT,THEFT FROM A BUILDING,A,CRIMES AGAINST PROPERTY,126,AUSTIN PEAY,720466,-10010850.4875483,4194091.13204286
2604026707ME,4/20/2026 12:00:00 PM,4/20/2026 12:37:00 PM,290,2100,CLARKSDALE AVE,2100 CLARKSDALE AVE,MEMPHIS,TN,38108,2100 CLARKSDALE AVE MEMPHIS TN 38108,35.178,-89.987,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,426,CRUMP,720467,-10017307.0180143,4188097.02029472
2604026894ME,4/20/2026 4:50:00 PM,4/20/2026 9:49:00 PM,520,1300,TOWER AVE,1300 TOWER AVE,MEMPHIS,TN,38104,1300 TOWER AVE MEMPHIS TN 38104,35.153,-90.014,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,423,CRUMP,720471,-10020312.6442657,4184692.72049654
2604027230ME,4/21/2026 7:30:00 PM,4/21/2026 7:53:00 PM,290,4300,CREEKWOOD DR,4300 CREEKWOOD DR,MEMPHIS,TN,38128,4300 CREEKWOOD DR MEMPHIS TN 38128,35.201,-89.919,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,126,AUSTIN PEAY,720472,-10009737.2926404,4191229.90091778
2604027087ME,4/21/2026 11:45:00 AM,4/21/2026 12:43:00 PM,290,5700,TANGLE OAKS DR,5700 TANGLE OAKS DR,MEMPHIS,TN,38134,5700 TANGLE OAKS DR MEMPHIS TN 38134,35.186,-89.871,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,822,APPLING FARMS,720475,-10004393.9570823,4189186.61732546
2604027010ME,4/21/2026 3:10:00 AM,4/21/2026 3:17:00 AM,13B,2900,KIMBALL AVE,2900 KIMBALL AVE,MEMPHIS,TN,38114,2900 KIMBALL AVE MEMPHIS TN 38114,35.095,-89.963,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,725,AIRWAYS,720476,-10014635.3502353,4176798.77057317
2604026837ME,4/20/2026 8:00:00 AM,4/20/2026 7:42:00 PM,23F,6200,LAKE VIEW TRAIL,6200 LAKE VIEW TRAIL,MEMPHIS,TN,38115,6200 LAKE VIEW TRAIL MEMPHIS TN 38115,35.062,-89.853,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,925,RIDGEWAY,720477,-10002390.206248,4172309.89168018
2604027288ME,4/20/2026 2:00:00 PM,4/21/2026 10:26:00 PM,240,3900,BATTLEFIELD DR,3900 BATTLEFIELD DR,MEMPHIS,TN,38128,3900 BATTLEFIELD DR MEMPHIS TN 38128,35.229,-89.932,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,A,CRIMES AGAINST PROPERTY,126,AUSTIN PEAY,720480,-10011184.4460207,4195045.0402628
2604027223ME,4/21/2026 7:20:00 PM,4/21/2026 7:40:00 PM,23C,3200,PERKINS RD,3200 PERKINS RD,MEMPHIS,TN,38118,3200 PERKINS RD MEMPHIS TN 38118,35.061,-89.905,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,325,MT MORIAH,720481,-10008178.8197693,4172173.8933817
2604027396ME,4/22/2026 2:55:00 AM,4/22/2026 3:59:00 AM,13B,1000,STRATFORD RD,1000 STRATFORD RD,MEMPHIS,TN,38122,1000 STRATFORD RD MEMPHIS TN 38122,35.16,-89.907,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,525,TILLMAN,720482,-10008401.4587508,4185645.8189624
2604027279ME,4/21/2026 9:50:00 PM,4/21/2026 10:12:00 PM,13C,0,N FOURTH ST,0 N FOURTH ST,MEMPHIS,TN,38103,0 N FOURTH ST MEMPHIS TN 38103,35.144,-90.047,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,624,NORTH MAIN,720483,-10023986.1874619,4183467.42866173
2604026743ME,4/20/2026 2:00:00 PM,4/20/2026 2:39:00 PM,13C,5400,FLOWERING PEACH DR,5400 FLOWERING PEACH DR,MEMPHIS,TN,38115,5400 FLOWERING PEACH DR MEMPHIS TN 38115,35.044,-89.881,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,924,RIDGEWAY,720486,-10005507.1519902,4169862.17710545
2604026488ME,4/19/2026 7:00:00 PM,4/19/2026 7:18:00 PM,35A,2700,RANGE LINE RD,2700 RANGE LINE RD,MEMPHIS,TN,38127,2700 RANGE LINE RD MEMPHIS TN 38127,35.2,-89.976,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,122,AUSTIN PEAY,720487,-10016082.5036156,4191093.67027336
2604027278ME,4/21/2026 9:49:00 PM,4/21/2026 10:12:00 PM,13B,4000,TARRY PARK,4000 TARRY PARK,MEMPHIS,TN,38115,4000 TARRY PARK MEMPHIS TN 38115,35.073,-89.928,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,321,MT MORIAH,720488,-10010739.1680575,4173805.98292869
2604026969ME,4/20/2026 11:30:00 PM,4/21/2026 12:45:00 AM,290,4600,BIRDSONG FERRY CV,4600 BIRDSONG FERRY CV,MEMPHIS,TN,38118,4600 BIRDSONG FERRY CV MEMPHIS TN 38118,35.022,-89.949,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,921,RIDGEWAY,720489,-10013076.8773642,4166871.2582405
